,Date,Year,AFG,ARE,ARM,AZE,BHR,DJI,DZA,EGY,GEO,IRN,IRQ,JOR,KAZ,KGZ,KWT,LBN,LBY,MAR,MRT,OMN,PAK,QAT,SAU,SDN,SOM,SYR,TJK,TKM,TUN,UZB,WBG,YEM
125,2010-01-01 00:00:00,2010,147.6662225329105,0,23.21502842710612,34.57254080669486,0,0,57.847217871495985,18.30636425922957,11.79927915201786,173.69853131186866,70.87141272249706,0,71.52196397640263,35.17925153514078,0,44.406738352339104,18.9449106652988,0,0,0,41.81154266535685,0,30.663567728740524,111.97681583388146,143.4483502112639,4.355430742706018,0,576.4405820168356,0,0,71.02623733642332,38.101008999631794
126,2010-02-01 00:00:00,2010,47.4075119569286,258.63450238492015,0,0,0,0,0,2.2957687096747312,11.837813556129923,75.85687793458361,106.65429974063004,47.66098028924433,35.87777116774545,0,0,44.55176307621586,0,0,0,169.712386063543,48.93944058401979,200.74448973826534,15.381854817652735,93.61876061611534,35.97920692564017,8.739309651805787,197.82344139621173,0,11.420578753591267,0,35.62909836903979,38.22544030250655
127,2010-03-01 00:00:00,2010,41.48059272759061,32.32854883685034,23.290294316330584,0,12.110783526326054,0,0,16.070001214876353,35.51260146425266,55.353710960679834,208.8597347265926,95.3197080627604,0,0,0,22.27535514551997,12.670888215848187,74.5325598635759,0,0,48.93828411536386,50.18493650606225,30.762982670192894,318.2962643833194,71.95671343032815,8.739103136619528,494.54691677084617,0,0,0,99.75911800915539,50.96604934956501
128,2010-04-01 00:00:00,2010,88.69959975210736,96.78118887348695,23.241195519613917,0,0,0,0,20.61787330479465,0,75.69517356776826,17.73782406735705,47.55938121412658,35.80129039991801,1514.4128824288284,0,44.456791930093026,18.96626464431671,0,113.36749013573737,0,48.83511621070771,100.1582810105571,15.349065264991758,448.4121272787844,35.90250992685977,4.360340017726448,0,0,0,0,63.99566585616625,0
129,2010-05-01 00:00:00,2010,123.81448423175132,0,0,0,0,0,0,20.557278695435713,23.555724871145227,32.6368476972368,35.37138747656089,71.12941085736824,71.39214540000019,386.2693795205959,0,66.48920439816096,6.303508002349545,0,0,0,69.55941847337786,0,0,74.51571212519687,35.796994749233825,0,0,0,11.362740666308992,60.43267646517461,63.80758669223427,25.354568239446767
130,2010-06-01 00:00:00,2010,46.92009382133633,127.98768187160165,0,0,0,0,28.719720513066214,29.538143312025994,23.432207250097,79.1351729600232,114.35421671277035,23.585478065374122,35.50889552736851,227.0532277715159,67.23829863490268,22.046853095150514,12.5409094155818,0,112.44159968711944,0,13.838934855798124,0,30.44741398140225,18.53124473410959,35.60928837822261,4.324728422459518,97.8947644289245,0,0,180.34736872113697,218.62923256836328,0
131,2010-07-01 00:00:00,2010,35.16178080930597,63.942395815841344,0,51.451852064326275,0,0,0,18.16270608068154,81.94679474149352,46.63194305308503,43.94703327534058,47.133035051762064,0,34.903184309193676,67.18424527150749,110.14564733800454,31.32706921538774,0,0,0,55.31123853664736,0,15.21146854054853,111.09808398005616,35.58066180907931,17.285006965738845,195.63213221386414,0,11.294071910348446,60.067462047799616,56.37509030151787,25.20134229598388
132,2010-08-01 00:00:00,2010,93.57144379265344,63.81057242768476,0,17.115259710448267,59.76111340959377,0,0,4.531315479568536,23.365101016093927,54.62899062099862,39.470789022154875,47.03586577470658,0,87.07807010911456,67.04573849944447,65.95114290648517,18.75749127267163,110.33510969043887,0,0,110.39441821581775,0,30.360217275363578,73.9126964088519,142.02923543448046,0,0,0,0,0,49.22650918519666,25.14938730923114
133,2010-09-01 00:00:00,2010,174.98531863899356,63.642854536049775,0,0,59.60403900073818,0,0,36.155243991888995,0,84.75507496952108,30.618812874358447,0,70.6282804637789,69.47935727127154,0,21.925932933451318,24.944252822278525,36.681702676598626,0,167.046246337747,99.78198623249196,0,15.140209672374926,73.71842638219131,35.413982459046565,0,292.0735258870225,0,0,59.786073084717074,98.19424726024695,0
134,2010-10-01 00:00:00,2010,81.5698829012301,63.57276426367374,22.89970387591196,0,130.98447274238595,0,28.530746009251146,11.286070623853417,34.917036528149424,44.346622402338944,30.585092184897857,70.29085995636432,141.1009941965794,503.1705843599004,0,21.90178576685097,0,0,0,0,61.86543871601137,0,0,36.81861990987088,35.37498081943492,8.592543797495924,486.25310582086104,0,11.228784313954092,59.72023030979212,42.03690228159024,12.52783049860185
