,region,iso3,country,year,month,unrest_index
10342,Western Africa,BEN,Benin,2019,7,25
10343,Western Africa,BFA,Burkina Faso,2019,7,4985
10344,Western Africa,CIV,Ivory Coast,2019,7,155
10345,Western Africa,GHA,Ghana,2019,7,440
10346,Western Africa,GIN,Guinea,2019,7,170
10347,Western Africa,GMB,Gambia,2019,7,90
10348,Western Africa,LBR,Liberia,2019,7,140
10349,Western Africa,MLI,Mali,2019,7,3095
10350,Western Africa,MRT,Mauritania,2019,7,60
10351,Western Africa,NER,Niger,2019,7,995
10352,Western Africa,NGA,Nigeria,2019,7,9920
10353,Western Africa,SLE,Sierra Leone,2019,7,410
10354,Western Africa,TGO,Togo,2019,7,50
10355,Caribbean,BHS,Bahamas,2019,8,65
10356,Caribbean,CUB,Cuba,2019,8,45
10357,Caribbean,DMA,Dominica,2019,8,60
10358,Caribbean,DOM,Dominican Republic,2019,8,115
10359,Caribbean,GLP,Guadeloupe,2019,8,20
10360,Caribbean,HTI,Haiti,2019,8,2640
10361,Caribbean,JAM,Jamaica,2019,8,760
10362,Caribbean,MTQ,Martinique,2019,8,20
10363,Caribbean,PRI,Puerto Rico,2019,8,1000
10364,Caribbean,TTO,Trinidad and Tobago,2019,8,1100
10365,Caucasus and Central Asia,AFG,Afghanistan,2019,8,174805
10366,Caucasus and Central Asia,ARM,Armenia,2019,8,17705
10367,Caucasus and Central Asia,AZE,Azerbaijan,2019,8,55260
10368,Caucasus and Central Asia,GEO,Georgia,2019,8,805
10369,Caucasus and Central Asia,KAZ,Kazakhstan,2019,8,1140
10370,Caucasus and Central Asia,KGZ,Kyrgyzstan,2019,8,735
10371,Caucasus and Central Asia,TJK,Tajikistan,2019,8,120
10372,Caucasus and Central Asia,TKM,Turkmenistan,2019,8,25
10373,Caucasus and Central Asia,UZB,Uzbekistan,2019,8,220
10374,Central America,BLZ,Belize,2019,8,515
10375,Central America,CRI,Costa Rica,2019,8,715
10376,Central America,GTM,Guatemala,2019,8,9815
10377,Central America,HND,Honduras,2019,8,6505
10378,Central America,NIC,Nicaragua,2019,8,545
10379,Central America,PAN,Panama,2019,8,775
10380,Central America,SLV,El Salvador,2019,8,6845
10381,East Asia,CHN,China,2019,8,6140
10382,East Asia,JPN,Japan,2019,8,1600
10383,East Asia,KOR,South Korea,2019,8,10035
10384,East Asia,MNG,Mongolia,2019,8,160
10385,East Asia,PRK,North Korea,2019,8,0
10386,East Asia,TWN,Taiwan,2019,8,1360
10387,Eastern Africa,BDI,Burundi,2019,8,2070
10388,Eastern Africa,DJI,Djibouti,2019,8,25
10389,Eastern Africa,ERI,Eritrea,2019,8,0
10390,Eastern Africa,ETH,Ethiopia,2019,8,495
10391,Eastern Africa,KEN,Kenya,2019,8,810
10392,Eastern Africa,MDG,Madagascar,2019,8,1715
10393,Eastern Africa,MOZ,Mozambique,2019,8,1165
10394,Eastern Africa,MWI,Malawi,2019,8,90
10395,Eastern Africa,RWA,Rwanda,2019,8,150
10396,Eastern Africa,SOM,Somalia,2019,8,20680
10397,Eastern Africa,SSD,South Sudan,2019,8,4075
10398,Eastern Africa,TZA,Tanzania,2019,8,20
10399,Eastern Africa,UGA,Uganda,2019,8,590
10400,Europe,ALB,Albania,2019,8,415
10401,Europe,BGR,Bulgaria,2019,8,780
10402,Europe,BIH,Bosnia and Herzegovina,2019,8,125
10403,Europe,BLR,Belarus,2019,8,245
10404,Europe,CYP,Cyprus,2019,8,245
10405,Europe,GRC,Greece,2019,8,465
10406,Europe,HRV,Croatia,2019,8,335
10407,Europe,MDA,Moldova,2019,8,540
10408,Europe,MKD,North Macedonia,2019,8,120
10409,Europe,MNE,Montenegro,2019,8,295
10410,Europe,ROM,Romania,2019,8,640
10411,Europe,RUS,Russia,2019,8,3745
10412,Europe,SRB,Serbia,2019,8,350
10413,Europe,UKR,Ukraine,2019,8,104055
10414,Europe,XKX,Kosovo,2019,8,130
10415,Middle Africa,AGO,Angola,2019,8,65
10416,Middle Africa,CAF,Central African Republic,2019,8,365
10417,Middle Africa,CMR,Cameroon,2019,8,2770
10418,Middle Africa,COD,Democratic Republic of Congo,2019,8,10950
10419,Middle Africa,COG,Republic of Congo,2019,8,60
10420,Middle Africa,GAB,Gabon,2019,8,0
10421,Middle Africa,TCD,Chad,2019,8,1865
10422,Middle East,BHR,Bahrain,2019,8,1110
10423,Middle East,IRN,Iran,2019,8,3320
10424,Middle East,IRQ,Iraq,2019,8,19810
10425,Middle East,ISR,Israel,2019,8,1635
10426,Middle East,JOR,Jordan,2019,8,785
10427,Middle East,LBN,Lebanon,2019,8,1765
10428,Middle East,PSE,Palestine,2019,8,8305
10429,Middle East,QAT,Qatar,2019,8,40
10430,Middle East,SAU,Saudi Arabia,2019,8,2175
10431,Middle East,SYR,Syria,2019,8,123190
10432,Middle East,TUR,Turkey,2019,8,14085
10433,Middle East,YEM,Yemen,2019,8,84840
10434,North America,MEX,Mexico,2019,8,42805
10435,Northern Africa,DZA,Algeria,2019,8,3510
10436,Northern Africa,EGY,Egypt,2019,8,3510
10437,Northern Africa,LBY,Libya,2019,8,13115
10438,Northern Africa,MAR,Morocco,2019,8,865
10439,Northern Africa,SDN,Sudan,2019,8,2615
10440,Northern Africa,TUN,Tunisia,2019,8,2305
10441,South America,ARG,Argentina,2019,8,2710
10442,South America,BOL,Bolivia,2019,8,940
10443,South America,BRA,Brazil,2019,8,70085
10444,South America,CHL,Chile,2019,8,1795
10445,South America,COL,Colombia,2019,8,10920
10446,South America,ECU,Ecuador,2019,8,735
10447,South America,GUY,Guyana,2019,8,60
10448,South America,PER,Peru,2019,8,1370
10449,South America,PRY,Paraguay,2019,8,1350
10450,South America,SUR,Suriname,2019,8,25
10451,South America,URY,Uruguay,2019,8,60
10452,South America,VEN,Venezuela,2019,8,23365
10453,South Asia,BGD,Bangladesh,2019,8,3670
10454,South Asia,IND,India,2019,8,56730
10455,South Asia,LKA,Sri Lanka,2019,8,1925
10456,South Asia,NPL,Nepal,2019,8,4950
10457,South Asia,PAK,Pakistan,2019,8,26850
10458,Southeast Asia,IDN,Indonesia,2019,8,3760
10459,Southeast Asia,KHM,Cambodia,2019,8,25
10460,Southeast Asia,MMR,Myanmar,2019,8,19370
10461,Southeast Asia,MYS,Malaysia,2019,8,355
10462,Southeast Asia,PHL,Philippines,2019,8,11080
10463,Southeast Asia,THA,Thailand,2019,8,1700
10464,Southeast Asia,VNM,Vietnam,2019,8,140
10465,Southern Africa,BWA,Botswana,2019,8,100
10466,Southern Africa,NAM,Namibia,2019,8,20
10467,Southern Africa,SWZ,eSwatini,2019,8,65
10468,Southern Africa,ZAF,South Africa,2019,8,3515
10469,Southern Africa,ZMB,Zambia,2019,8,50
10470,Southern Africa,ZWE,Zimbabwe,2019,8,170
10471,Western Africa,BEN,Benin,2019,8,220
10472,Western Africa,BFA,Burkina Faso,2019,8,3450
10473,Western Africa,CIV,Ivory Coast,2019,8,160
10474,Western Africa,GHA,Ghana,2019,8,550
10475,Western Africa,GIN,Guinea,2019,8,95
10476,Western Africa,LBR,Liberia,2019,8,245
10477,Western Africa,MLI,Mali,2019,8,3410
10478,Western Africa,MRT,Mauritania,2019,8,100
10479,Western Africa,NER,Niger,2019,8,1040
10480,Western Africa,NGA,Nigeria,2019,8,8195
10481,Western Africa,SEN,Senegal,2019,8,40
10482,Western Africa,SLE,Sierra Leone,2019,8,295
10483,Western Africa,TGO,Togo,2019,8,25
10484,Caribbean,ABW,Aruba,2019,9,60
10485,Caribbean,BHS,Bahamas,2019,9,150
10486,Caribbean,CUB,Cuba,2019,9,40
10487,Caribbean,CUW,Curacao,2019,9,20
10488,Caribbean,DMA,Dominica,2019,9,40
10489,Caribbean,DOM,Dominican Republic,2019,9,50
10490,Caribbean,HTI,Haiti,2019,9,3320
10491,Caribbean,JAM,Jamaica,2019,9,880
10492,Caribbean,MTQ,Martinique,2019,9,45
10493,Caribbean,PRI,Puerto Rico,2019,9,895
10494,Caribbean,SXM,Sint Maarten,2019,9,0
10495,Caribbean,TTO,Trinidad and Tobago,2019,9,735
10496,Caribbean,UNK,Caribbean Netherlands,2019,9,20
10497,Caucasus and Central Asia,AFG,Afghanistan,2019,9,198515
10498,Caucasus and Central Asia,ARM,Armenia,2019,9,18560
10499,Caucasus and Central Asia,AZE,Azerbaijan,2019,9,49845
10500,Caucasus and Central Asia,GEO,Georgia,2019,9,1405
10501,Caucasus and Central Asia,KAZ,Kazakhstan,2019,9,1940
10502,Caucasus and Central Asia,KGZ,Kyrgyzstan,2019,9,610
10503,Caucasus and Central Asia,TJK,Tajikistan,2019,9,95
10504,Caucasus and Central Asia,TKM,Turkmenistan,2019,9,350
10505,Caucasus and Central Asia,UZB,Uzbekistan,2019,9,155
10506,Central America,BLZ,Belize,2019,9,400
10507,Central America,CRI,Costa Rica,2019,9,435
10508,Central America,GTM,Guatemala,2019,9,6990
10509,Central America,HND,Honduras,2019,9,4050
10510,Central America,NIC,Nicaragua,2019,9,585
10511,Central America,PAN,Panama,2019,9,485
10512,Central America,SLV,El Salvador,2019,9,5260
10513,East Asia,CHN,China,2019,9,6620
10514,East Asia,JPN,Japan,2019,9,2380
10515,East Asia,KOR,South Korea,2019,9,8220
10516,East Asia,MNG,Mongolia,2019,9,80
10517,East Asia,PRK,North Korea,2019,9,25
10518,East Asia,TWN,Taiwan,2019,9,1265
10519,Eastern Africa,BDI,Burundi,2019,9,1140
10520,Eastern Africa,DJI,Djibouti,2019,9,220
10521,Eastern Africa,ETH,Ethiopia,2019,9,1350
10522,Eastern Africa,KEN,Kenya,2019,9,2240
10523,Eastern Africa,MDG,Madagascar,2019,9,2115
10524,Eastern Africa,MOZ,Mozambique,2019,9,2475
10525,Eastern Africa,MWI,Malawi,2019,9,215
10526,Eastern Africa,RWA,Rwanda,2019,9,175
10527,Eastern Africa,SOM,Somalia,2019,9,18480
10528,Eastern Africa,SSD,South Sudan,2019,9,3595
10529,Eastern Africa,TZA,Tanzania,2019,9,145
10530,Eastern Africa,UGA,Uganda,2019,9,850
10531,Europe,ALB,Albania,2019,9,280
10532,Europe,BGR,Bulgaria,2019,9,1000
10533,Europe,BIH,Bosnia and Herzegovina,2019,9,330
10534,Europe,BLR,Belarus,2019,9,300
10535,Europe,CYP,Cyprus,2019,9,310
10536,Europe,GRC,Greece,2019,9,1355
10537,Europe,HRV,Croatia,2019,9,340
10538,Europe,MDA,Moldova,2019,9,430
10539,Europe,MKD,North Macedonia,2019,9,500
10540,Europe,MNE,Montenegro,2019,9,215
10541,Europe,ROM,Romania,2019,9,700
10542,Europe,RUS,Russia,2019,9,3785
10543,Europe,SRB,Serbia,2019,9,700
10544,Europe,UKR,Ukraine,2019,9,145905
10545,Europe,XKX,Kosovo,2019,9,105
10546,Middle Africa,AGO,Angola,2019,9,135
10547,Middle Africa,CAF,Central African Republic,2019,9,1415
10548,Middle Africa,CMR,Cameroon,2019,9,3670
10549,Middle Africa,COD,Democratic Republic of Congo,2019,9,8980
10550,Middle Africa,COG,Republic of Congo,2019,9,20
10551,Middle Africa,TCD,Chad,2019,9,915
10552,Middle East,BHR,Bahrain,2019,9,340
10553,Middle East,IRN,Iran,2019,9,4615
10554,Middle East,IRQ,Iraq,2019,9,17355
10555,Middle East,ISR,Israel,2019,9,1600
10556,Middle East,JOR,Jordan,2019,9,1115
10557,Middle East,KWT,Kuwait,2019,9,80
10558,Middle East,LBN,Lebanon,2019,9,2690
10559,Middle East,PSE,Palestine,2019,9,7625
10560,Middle East,QAT,Qatar,2019,9,20
10561,Middle East,SAU,Saudi Arabia,2019,9,1075
10562,Middle East,SYR,Syria,2019,9,77060
10563,Middle East,TUR,Turkey,2019,9,18305
10564,Middle East,YEM,Yemen,2019,9,79375
10565,North America,MEX,Mexico,2019,9,43700
10566,Northern Africa,DZA,Algeria,2019,9,3270
10567,Northern Africa,EGY,Egypt,2019,9,3645
10568,Northern Africa,LBY,Libya,2019,9,17115
10569,Northern Africa,MAR,Morocco,2019,9,1420
10570,Northern Africa,SDN,Sudan,2019,9,2480
10571,Northern Africa,TUN,Tunisia,2019,9,2685
10572,South America,ARG,Argentina,2019,9,2715
10573,South America,BOL,Bolivia,2019,9,840
10574,South America,BRA,Brazil,2019,9,66375
10575,South America,CHL,Chile,2019,9,2205
10576,South America,COL,Colombia,2019,9,10715
10577,South America,ECU,Ecuador,2019,9,1120
10578,South America,GUY,Guyana,2019,9,80
10579,South America,PER,Peru,2019,9,1810
10580,South America,PRY,Paraguay,2019,9,1340
10581,South America,URY,Uruguay,2019,9,125
10582,South America,VEN,Venezuela,2019,9,16630
10583,South Asia,BGD,Bangladesh,2019,9,4780
10584,South Asia,IND,India,2019,9,51140
10585,South Asia,LKA,Sri Lanka,2019,9,1595
10586,South Asia,NPL,Nepal,2019,9,8070
10587,South Asia,PAK,Pakistan,2019,9,18950
10588,Southeast Asia,IDN,Indonesia,2019,9,6490
10589,Southeast Asia,KHM,Cambodia,2019,9,130
10590,Southeast Asia,LAO,Laos,2019,9,0
10591,Southeast Asia,MMR,Myanmar,2019,9,12310
10592,Southeast Asia,MYS,Malaysia,2019,9,545
10593,Southeast Asia,PHL,Philippines,2019,9,9720
10594,Southeast Asia,THA,Thailand,2019,9,1035
10595,Southeast Asia,VNM,Vietnam,2019,9,100
10596,Southern Africa,LSO,Lesotho,2019,9,20
10597,Southern Africa,NAM,Namibia,2019,9,165
10598,Southern Africa,SWZ,eSwatini,2019,9,90
10599,Southern Africa,ZAF,South Africa,2019,9,3335
10600,Southern Africa,ZMB,Zambia,2019,9,70
10601,Southern Africa,ZWE,Zimbabwe,2019,9,175
10602,Western Africa,BEN,Benin,2019,9,45
10603,Western Africa,BFA,Burkina Faso,2019,9,2980
10604,Western Africa,CIV,Ivory Coast,2019,9,800
10605,Western Africa,GHA,Ghana,2019,9,275
10606,Western Africa,GIN,Guinea,2019,9,165
10607,Western Africa,LBR,Liberia,2019,9,150
10608,Western Africa,MLI,Mali,2019,9,3790
10609,Western Africa,MRT,Mauritania,2019,9,20
10610,Western Africa,NER,Niger,2019,9,690
10611,Western Africa,NGA,Nigeria,2019,9,9445
10612,Western Africa,SEN,Senegal,2019,9,40
10613,Western Africa,SLE,Sierra Leone,2019,9,210
10614,Western Africa,TGO,Togo,2019,9,25
10615,Caribbean,ATG,Antigua and Barbuda,2019,10,45
10616,Caribbean,CUB,Cuba,2019,10,90
10617,Caribbean,DOM,Dominican Republic,2019,10,20
10618,Caribbean,GLP,Guadeloupe,2019,10,45
10619,Caribbean,HTI,Haiti,2019,10,3790
10620,Caribbean,JAM,Jamaica,2019,10,845
10621,Caribbean,LCA,Saint Lucia,2019,10,20
10622,Caribbean,MAF,Saint-Martin,2019,10,20
10623,Caribbean,MTQ,Martinique,2019,10,20
10624,Caribbean,PRI,Puerto Rico,2019,10,785
10625,Caribbean,TCA,Turks and Caicos Islands,2019,10,20
10626,Caribbean,TTO,Trinidad and Tobago,2019,10,370
10627,Caucasus and Central Asia,AFG,Afghanistan,2019,10,172340
10628,Caucasus and Central Asia,ARM,Armenia,2019,10,25995
10629,Caucasus and Central Asia,AZE,Azerbaijan,2019,10,60190
10630,Caucasus and Central Asia,GEO,Georgia,2019,10,1250
10631,Caucasus and Central Asia,KAZ,Kazakhstan,2019,10,995
10632,Caucasus and Central Asia,KGZ,Kyrgyzstan,2019,10,425
10633,Caucasus and Central Asia,TJK,Tajikistan,2019,10,25
10634,Caucasus and Central Asia,TKM,Turkmenistan,2019,10,25
10635,Caucasus and Central Asia,UZB,Uzbekistan,2019,10,210
10636,Central America,BLZ,Belize,2019,10,575
10637,Central America,CRI,Costa Rica,2019,10,690
10638,Central America,GTM,Guatemala,2019,10,7635
10639,Central America,HND,Honduras,2019,10,5670
10640,Central America,NIC,Nicaragua,2019,10,320
10641,Central America,PAN,Panama,2019,10,680
10642,Central America,SLV,El Salvador,2019,10,4570
10643,East Asia,CHN,China,2019,10,7590
10644,East Asia,JPN,Japan,2019,10,2420
10645,East Asia,KOR,South Korea,2019,10,9170
10646,East Asia,MNG,Mongolia,2019,10,100
10647,East Asia,PRK,North Korea,2019,10,0
10648,East Asia,TWN,Taiwan,2019,10,1680
10649,Eastern Africa,BDI,Burundi,2019,10,2755
10650,Eastern Africa,DJI,Djibouti,2019,10,45
10651,Eastern Africa,ETH,Ethiopia,2019,10,2425
10652,Eastern Africa,KEN,Kenya,2019,10,2145
10653,Eastern Africa,MDG,Madagascar,2019,10,2850
10654,Eastern Africa,MOZ,Mozambique,2019,10,2795
10655,Eastern Africa,MWI,Malawi,2019,10,460
10656,Eastern Africa,RWA,Rwanda,2019,10,350
10657,Eastern Africa,SOM,Somalia,2019,10,13775
10658,Eastern Africa,SSD,South Sudan,2019,10,1495
10659,Eastern Africa,TZA,Tanzania,2019,10,40
10660,Eastern Africa,UGA,Uganda,2019,10,865
10661,Europe,ALB,Albania,2019,10,560
10662,Europe,BGR,Bulgaria,2019,10,620
10663,Europe,BIH,Bosnia and Herzegovina,2019,10,175
10664,Europe,BLR,Belarus,2019,10,445
10665,Europe,CYP,Cyprus,2019,10,620
10666,Europe,GRC,Greece,2019,10,2080
10667,Europe,HRV,Croatia,2019,10,645
10668,Europe,MDA,Moldova,2019,10,380
10669,Europe,MKD,North Macedonia,2019,10,420
10670,Europe,MNE,Montenegro,2019,10,215
10671,Europe,ROM,Romania,2019,10,580
10672,Europe,RUS,Russia,2019,10,3410
10673,Europe,SRB,Serbia,2019,10,950
10674,Europe,UKR,Ukraine,2019,10,179195
10675,Europe,XKX,Kosovo,2019,10,235
10676,Middle Africa,AGO,Angola,2019,10,265
10677,Middle Africa,CAF,Central African Republic,2019,10,545
10678,Middle Africa,CMR,Cameroon,2019,10,1745
10679,Middle Africa,COD,Democratic Republic of Congo,2019,10,13525
10680,Middle Africa,COG,Republic of Congo,2019,10,20
10681,Middle Africa,GAB,Gabon,2019,10,20
10682,Middle Africa,TCD,Chad,2019,10,1165
10683,Middle East,BHR,Bahrain,2019,10,325
10684,Middle East,IRN,Iran,2019,10,3870
10685,Middle East,IRQ,Iraq,2019,10,23165
10686,Middle East,ISR,Israel,2019,10,2395
10687,Middle East,JOR,Jordan,2019,10,1310
10688,Middle East,LBN,Lebanon,2019,10,21560
10689,Middle East,PSE,Palestine,2019,10,7200
10690,Middle East,SAU,Saudi Arabia,2019,10,100
10691,Middle East,SYR,Syria,2019,10,141135
10692,Middle East,TUR,Turkey,2019,10,17830
10693,Middle East,YEM,Yemen,2019,10,64735
10694,North America,MEX,Mexico,2019,10,43185
10695,Northern Africa,DZA,Algeria,2019,10,3690
10696,Northern Africa,EGY,Egypt,2019,10,4300
10697,Northern Africa,LBY,Libya,2019,10,16390
10698,Northern Africa,MAR,Morocco,2019,10,1130
10699,Northern Africa,SDN,Sudan,2019,10,2485
10700,Northern Africa,TUN,Tunisia,2019,10,2055
10701,South America,ARG,Argentina,2019,10,1805
10702,South America,BOL,Bolivia,2019,10,2300
10703,South America,BRA,Brazil,2019,10,68180
10704,South America,CHL,Chile,2019,10,15660
10705,South America,COL,Colombia,2019,10,10975
10706,South America,ECU,Ecuador,2019,10,2820
10707,South America,GUY,Guyana,2019,10,20
10708,South America,PER,Peru,2019,10,1905
10709,South America,PRY,Paraguay,2019,10,1330
10710,South America,SUR,Suriname,2019,10,40
10711,South America,URY,Uruguay,2019,10,85
10712,South America,VEN,Venezuela,2019,10,19475
10713,South Asia,BGD,Bangladesh,2019,10,3130
10714,South Asia,IND,India,2019,10,54215
10715,South Asia,LKA,Sri Lanka,2019,10,1055
10716,South Asia,NPL,Nepal,2019,10,3350
10717,South Asia,PAK,Pakistan,2019,10,18075
10718,Southeast Asia,IDN,Indonesia,2019,10,2745
10719,Southeast Asia,KHM,Cambodia,2019,10,100
10720,Southeast Asia,MMR,Myanmar,2019,10,15470
10721,Southeast Asia,MYS,Malaysia,2019,10,225
10722,Southeast Asia,PHL,Philippines,2019,10,8085
10723,Southeast Asia,THA,Thailand,2019,10,2030
10724,Southeast Asia,VNM,Vietnam,2019,10,100
10725,Southern Africa,LSO,Lesotho,2019,10,25
10726,Southern Africa,NAM,Namibia,2019,10,120
10727,Southern Africa,SWZ,eSwatini,2019,10,50
10728,Southern Africa,ZAF,South Africa,2019,10,3755
10729,Southern Africa,ZMB,Zambia,2019,10,75
10730,Southern Africa,ZWE,Zimbabwe,2019,10,375
10731,Western Africa,BEN,Benin,2019,10,50
10732,Western Africa,BFA,Burkina Faso,2019,10,4600
10733,Western Africa,CIV,Ivory Coast,2019,10,595
10734,Western Africa,GHA,Ghana,2019,10,350
10735,Western Africa,GIN,Guinea,2019,10,855
10736,Western Africa,GMB,Gambia,2019,10,20
10737,Western Africa,GNB,Guinea-Bissau,2019,10,40
10738,Western Africa,LBR,Liberia,2019,10,235
10739,Western Africa,MLI,Mali,2019,10,3235
10740,Western Africa,MRT,Mauritania,2019,10,270
10741,Western Africa,NER,Niger,2019,10,1315
10742,Western Africa,NGA,Nigeria,2019,10,9495
10743,Western Africa,SEN,Senegal,2019,10,90
10744,Western Africa,SLE,Sierra Leone,2019,10,355
10745,Western Africa,TGO,Togo,2019,10,150
10746,Caribbean,BHS,Bahamas,2019,11,20
10747,Caribbean,CUB,Cuba,2019,11,80
10748,Caribbean,CUW,Curacao,2019,11,20
10749,Caribbean,DMA,Dominica,2019,11,85
10750,Caribbean,DOM,Dominican Republic,2019,11,170
10751,Caribbean,GLP,Guadeloupe,2019,11,20
10752,Caribbean,GRD,Grenada,2019,11,20
10753,Caribbean,HTI,Haiti,2019,11,3165
10754,Caribbean,JAM,Jamaica,2019,11,840
10755,Caribbean,LCA,Saint Lucia,2019,11,45
10756,Caribbean,MTQ,Martinique,2019,11,65
10757,Caribbean,PRI,Puerto Rico,2019,11,300
10758,Caribbean,TTO,Trinidad and Tobago,2019,11,1320
10759,Caucasus and Central Asia,AFG,Afghanistan,2019,11,134235
10760,Caucasus and Central Asia,ARM,Armenia,2019,11,19645
10761,Caucasus and Central Asia,AZE,Azerbaijan,2019,11,54455
10762,Caucasus and Central Asia,GEO,Georgia,2019,11,2270
10763,Caucasus and Central Asia,KAZ,Kazakhstan,2019,11,970
10764,Caucasus and Central Asia,KGZ,Kyrgyzstan,2019,11,305
10765,Caucasus and Central Asia,TJK,Tajikistan,2019,11,150
10766,Caucasus and Central Asia,UZB,Uzbekistan,2019,11,190
10767,Central America,BLZ,Belize,2019,11,525
10768,Central America,CRI,Costa Rica,2019,11,200
10769,Central America,GTM,Guatemala,2019,11,7965
10770,Central America,HND,Honduras,2019,11,4805
10771,Central America,NIC,Nicaragua,2019,11,555
10772,Central America,PAN,Panama,2019,11,345
10773,Central America,SLV,El Salvador,2019,11,3830
10774,East Asia,CHN,China,2019,11,6230
10775,East Asia,JPN,Japan,2019,11,3060
10776,East Asia,KOR,South Korea,2019,11,9750
10777,East Asia,MNG,Mongolia,2019,11,140
10778,East Asia,PRK,North Korea,2019,11,25
10779,East Asia,TWN,Taiwan,2019,11,1445
10780,Eastern Africa,BDI,Burundi,2019,11,2865
10781,Eastern Africa,DJI,Djibouti,2019,11,80
10782,Eastern Africa,ETH,Ethiopia,2019,11,1840
10783,Eastern Africa,KEN,Kenya,2019,11,1085
10784,Eastern Africa,MDG,Madagascar,2019,11,1945
10785,Eastern Africa,MOZ,Mozambique,2019,11,1970
10786,Eastern Africa,MWI,Malawi,2019,11,220
10787,Eastern Africa,RWA,Rwanda,2019,11,650
10788,Eastern Africa,SOM,Somalia,2019,11,21255
10789,Eastern Africa,SSD,South Sudan,2019,11,2215
10790,Eastern Africa,TZA,Tanzania,2019,11,150
10791,Eastern Africa,UGA,Uganda,2019,11,330
10792,Europe,ALB,Albania,2019,11,230
10793,Europe,BGR,Bulgaria,2019,11,800
10794,Europe,BIH,Bosnia and Herzegovina,2019,11,575
10795,Europe,BLR,Belarus,2019,11,565
10796,Europe,CYP,Cyprus,2019,11,660
10797,Europe,GRC,Greece,2019,11,2120
10798,Europe,HRV,Croatia,2019,11,300
10799,Europe,MDA,Moldova,2019,11,305
10800,Europe,MKD,North Macedonia,2019,11,480
10801,Europe,MNE,Montenegro,2019,11,185
10802,Europe,ROM,Romania,2019,11,680
10803,Europe,RUS,Russia,2019,11,4505
10804,Europe,SRB,Serbia,2019,11,980
10805,Europe,UKR,Ukraine,2019,11,134925
10806,Europe,XKX,Kosovo,2019,11,180
10807,Middle Africa,AGO,Angola,2019,11,85
10808,Middle Africa,CAF,Central African Republic,2019,11,1575
10809,Middle Africa,CMR,Cameroon,2019,11,3780
10810,Middle Africa,COD,Democratic Republic of Congo,2019,11,14855
10811,Middle Africa,GAB,Gabon,2019,11,45
10812,Middle Africa,TCD,Chad,2019,11,580
10813,Middle East,BHR,Bahrain,2019,11,505
10814,Middle East,IRN,Iran,2019,11,7315
10815,Middle East,IRQ,Iraq,2019,11,24990
10816,Middle East,ISR,Israel,2019,11,2225
10817,Middle East,JOR,Jordan,2019,11,1740
10818,Middle East,KWT,Kuwait,2019,11,60
10819,Middle East,LBN,Lebanon,2019,11,23450
10820,Middle East,PSE,Palestine,2019,11,14070
10821,Middle East,SAU,Saudi Arabia,2019,11,400
10822,Middle East,SYR,Syria,2019,11,144775
10823,Middle East,TUR,Turkey,2019,11,8455
10824,Middle East,YEM,Yemen,2019,11,64275
10825,North America,MEX,Mexico,2019,11,39870
