,iso3,country,year,month,unrest_index
8419,IRQ,Iraq,2021,9,52720
8503,ISR,Israel,2021,9,2075
8586,JOR,Jordan,2021,9,140
8717,LBN,Lebanon,2021,9,2805
8824,PSE,Palestine,2021,9,13090
8938,SAU,Saudi Arabia,2021,9,100
9007,SYR,Syria,2021,9,60130
9091,TUR,Turkey,2021,9,7410
9187,YEM,Yemen,2021,9,55180
9596,DZA,Algeria,2021,9,1560
9832,EGY,Egypt,2021,9,1565
10013,LBY,Libya,2021,9,1680
10241,MAR,Morocco,2021,9,2435
10517,SDN,Sudan,2021,9,3850
10690,TUN,Tunisia,2021,9,1505
8252,BHR,Bahrain,2021,10,980
8336,IRN,Iran,2021,10,7560
8420,IRQ,Iraq,2021,10,38100
8504,ISR,Israel,2021,10,1745
8587,JOR,Jordan,2021,10,345
8637,KWT,Kuwait,2021,10,40
8718,LBN,Lebanon,2021,10,3605
8751,OMN,Oman,2021,10,0
8825,PSE,Palestine,2021,10,8795
8939,SAU,Saudi Arabia,2021,10,300
9008,SYR,Syria,2021,10,54120
9092,TUR,Turkey,2021,10,7060
9188,YEM,Yemen,2021,10,62635
9597,DZA,Algeria,2021,10,1670
9833,EGY,Egypt,2021,10,775
10014,LBY,Libya,2021,10,1175
10242,MAR,Morocco,2021,10,3020
10518,SDN,Sudan,2021,10,4565
10691,TUN,Tunisia,2021,10,1630
8253,BHR,Bahrain,2021,11,565
8337,IRN,Iran,2021,11,6960
8421,IRQ,Iraq,2021,11,26170
8505,ISR,Israel,2021,11,1830
8588,JOR,Jordan,2021,11,380
8638,KWT,Kuwait,2021,11,0
8719,LBN,Lebanon,2021,11,3355
8826,PSE,Palestine,2021,11,8995
8940,SAU,Saudi Arabia,2021,11,550
9009,SYR,Syria,2021,11,55575
9093,TUR,Turkey,2021,11,9430
9189,YEM,Yemen,2021,11,62040
9598,DZA,Algeria,2021,11,1830
9834,EGY,Egypt,2021,11,1720
10015,LBY,Libya,2021,11,835
10243,MAR,Morocco,2021,11,4520
10519,SDN,Sudan,2021,11,6120
10692,TUN,Tunisia,2021,11,2350
8254,BHR,Bahrain,2021,12,585
8338,IRN,Iran,2021,12,14315
8422,IRQ,Iraq,2021,12,28495
8506,ISR,Israel,2021,12,1270
8589,JOR,Jordan,2021,12,520
8639,KWT,Kuwait,2021,12,40
8720,LBN,Lebanon,2021,12,1915
8827,PSE,Palestine,2021,12,10130
8941,SAU,Saudi Arabia,2021,12,1075
9010,SYR,Syria,2021,12,52435
9094,TUR,Turkey,2021,12,8680
9190,YEM,Yemen,2021,12,60955
9599,DZA,Algeria,2021,12,930
9835,EGY,Egypt,2021,12,2815
10016,LBY,Libya,2021,12,1190
10244,MAR,Morocco,2021,12,3635
10520,SDN,Sudan,2021,12,6005
10693,TUN,Tunisia,2021,12,2200
8176,ARE,United Arab Emirates,2022,1,525
8255,BHR,Bahrain,2022,1,470
8339,IRN,Iran,2022,1,14435
8423,IRQ,Iraq,2022,1,23925
8507,ISR,Israel,2022,1,2205
8590,JOR,Jordan,2022,1,260
8721,LBN,Lebanon,2022,1,3605
8752,OMN,Oman,2022,1,0
8828,PSE,Palestine,2022,1,9525
8942,SAU,Saudi Arabia,2022,1,375
9011,SYR,Syria,2022,1,65460
9095,TUR,Turkey,2022,1,7730
9191,YEM,Yemen,2022,1,75675
9600,DZA,Algeria,2022,1,845
9836,EGY,Egypt,2022,1,1245
10017,LBY,Libya,2022,1,1495
10245,MAR,Morocco,2022,1,2210
10521,SDN,Sudan,2022,1,6525
10694,TUN,Tunisia,2022,1,1765
8177,ARE,United Arab Emirates,2022,2,60
8256,BHR,Bahrain,2022,2,1075
8340,IRN,Iran,2022,2,8955
8424,IRQ,Iraq,2022,2,19800
8508,ISR,Israel,2022,2,1190
8591,JOR,Jordan,2022,2,320
8640,KWT,Kuwait,2022,2,80
8722,LBN,Lebanon,2022,2,2190
8753,OMN,Oman,2022,2,0
8829,PSE,Palestine,2022,2,9440
8853,QAT,Qatar,2022,2,25
8943,SAU,Saudi Arabia,2022,2,150
9012,SYR,Syria,2022,2,53300
9096,TUR,Turkey,2022,2,10250
9192,YEM,Yemen,2022,2,55020
9601,DZA,Algeria,2022,2,1490
9837,EGY,Egypt,2022,2,1680
10018,LBY,Libya,2022,2,930
10246,MAR,Morocco,2022,2,2755
10522,SDN,Sudan,2022,2,5730
10695,TUN,Tunisia,2022,2,1715
8178,ARE,United Arab Emirates,2022,3,0
8257,BHR,Bahrain,2022,3,380
8341,IRN,Iran,2022,3,3840
8425,IRQ,Iraq,2022,3,20760
8509,ISR,Israel,2022,3,1390
8592,JOR,Jordan,2022,3,585
8641,KWT,Kuwait,2022,3,20
8723,LBN,Lebanon,2022,3,2465
8830,PSE,Palestine,2022,3,11350
8944,SAU,Saudi Arabia,2022,3,1875
9013,SYR,Syria,2022,3,36245
9097,TUR,Turkey,2022,3,9660
9193,YEM,Yemen,2022,3,49720
9602,DZA,Algeria,2022,3,1390
9838,EGY,Egypt,2022,3,4120
10019,LBY,Libya,2022,3,470
10247,MAR,Morocco,2022,3,4030
10523,SDN,Sudan,2022,3,7950
10696,TUN,Tunisia,2022,3,2045
8258,BHR,Bahrain,2022,4,605
8342,IRN,Iran,2022,4,6005
8426,IRQ,Iraq,2022,4,49290
8510,ISR,Israel,2022,4,1690
8593,JOR,Jordan,2022,4,530
8642,KWT,Kuwait,2022,4,20
8724,LBN,Lebanon,2022,4,4695
8831,PSE,Palestine,2022,4,17345
8945,SAU,Saudi Arabia,2022,4,20
9014,SYR,Syria,2022,4,62580
9098,TUR,Turkey,2022,4,10705
9194,YEM,Yemen,2022,4,45260
9603,DZA,Algeria,2022,4,650
9839,EGY,Egypt,2022,4,2895
10020,LBY,Libya,2022,4,1650
10248,MAR,Morocco,2022,4,2375
10524,SDN,Sudan,2022,4,6220
10697,TUN,Tunisia,2022,4,1300
8179,ARE,United Arab Emirates,2022,5,0
8259,BHR,Bahrain,2022,5,185
8343,IRN,Iran,2022,5,6315
8427,IRQ,Iraq,2022,5,69725
8511,ISR,Israel,2022,5,1500
8594,JOR,Jordan,2022,5,280
8643,KWT,Kuwait,2022,5,20
8725,LBN,Lebanon,2022,5,4485
8832,PSE,Palestine,2022,5,15005
8946,SAU,Saudi Arabia,2022,5,0
9015,SYR,Syria,2022,5,71325
9099,TUR,Turkey,2022,5,9830
9195,YEM,Yemen,2022,5,52365
9604,DZA,Algeria,2022,5,645
9840,EGY,Egypt,2022,5,1000
10021,LBY,Libya,2022,5,1180
10249,MAR,Morocco,2022,5,2390
10525,SDN,Sudan,2022,5,7520
10698,TUN,Tunisia,2022,5,1560
8260,BHR,Bahrain,2022,6,1180
8344,IRN,Iran,2022,6,6820
8428,IRQ,Iraq,2022,6,60650
8512,ISR,Israel,2022,6,1295
8595,JOR,Jordan,2022,6,500
8644,KWT,Kuwait,2022,6,120
8726,LBN,Lebanon,2022,6,3920
8833,PSE,Palestine,2022,6,10760
8947,SAU,Saudi Arabia,2022,6,50
9016,SYR,Syria,2022,6,56810
9100,TUR,Turkey,2022,6,11895
9196,YEM,Yemen,2022,6,51530
9605,DZA,Algeria,2022,6,440
9841,EGY,Egypt,2022,6,2070
10022,LBY,Libya,2022,6,1890
10250,MAR,Morocco,2022,6,2060
10526,SDN,Sudan,2022,6,10045
10699,TUN,Tunisia,2022,6,1170
8180,ARE,United Arab Emirates,2022,7,20
8261,BHR,Bahrain,2022,7,820
8345,IRN,Iran,2022,7,5160
8429,IRQ,Iraq,2022,7,61380
8513,ISR,Israel,2022,7,1260
8596,JOR,Jordan,2022,7,260
8727,LBN,Lebanon,2022,7,4150
8834,PSE,Palestine,2022,7,8615
8854,QAT,Qatar,2022,7,20
9017,SYR,Syria,2022,7,79875
9101,TUR,Turkey,2022,7,10740
9197,YEM,Yemen,2022,7,50320
9606,DZA,Algeria,2022,7,495
9842,EGY,Egypt,2022,7,1270
10023,LBY,Libya,2022,7,1510
10251,MAR,Morocco,2022,7,1450
10527,SDN,Sudan,2022,7,5955
10700,TUN,Tunisia,2022,7,845
8181,ARE,United Arab Emirates,2022,8,40
8262,BHR,Bahrain,2022,8,785
8346,IRN,Iran,2022,8,3685
8430,IRQ,Iraq,2022,8,58815
8514,ISR,Israel,2022,8,2910
8597,JOR,Jordan,2022,8,285
8645,KWT,Kuwait,2022,8,40
8728,LBN,Lebanon,2022,8,2505
8835,PSE,Palestine,2022,8,17405
8855,QAT,Qatar,2022,8,20
8948,SAU,Saudi Arabia,2022,8,100
9018,SYR,Syria,2022,8,92935
9102,TUR,Turkey,2022,8,9565
9198,YEM,Yemen,2022,8,55835
9607,DZA,Algeria,2022,8,490
9843,EGY,Egypt,2022,8,2350
10024,LBY,Libya,2022,8,950
10252,MAR,Morocco,2022,8,1450
10528,SDN,Sudan,2022,8,4660
10701,TUN,Tunisia,2022,8,1270
8263,BHR,Bahrain,2022,9,685
8347,IRN,Iran,2022,9,8410
8431,IRQ,Iraq,2022,9,57440
8515,ISR,Israel,2022,9,2505
8598,JOR,Jordan,2022,9,510
8646,KWT,Kuwait,2022,9,0
8729,LBN,Lebanon,2022,9,5600
8836,PSE,Palestine,2022,9,14215
8949,SAU,Saudi Arabia,2022,9,25
9019,SYR,Syria,2022,9,73940
9103,TUR,Turkey,2022,9,10140
9199,YEM,Yemen,2022,9,60885
9608,DZA,Algeria,2022,9,895
9844,EGY,Egypt,2022,9,545
10025,LBY,Libya,2022,9,1055
10253,MAR,Morocco,2022,9,2145
10529,SDN,Sudan,2022,9,5330
10702,TUN,Tunisia,2022,9,2035
8264,BHR,Bahrain,2022,10,1030
8348,IRN,Iran,2022,10,18330
8432,IRQ,Iraq,2022,10,53250
8516,ISR,Israel,2022,10,2770
8599,JOR,Jordan,2022,10,815
8647,KWT,Kuwait,2022,10,0
8730,LBN,Lebanon,2022,10,2310
8837,PSE,Palestine,2022,10,26740
8856,QAT,Qatar,2022,10,0
8950,SAU,Saudi Arabia,2022,10,275
9020,SYR,Syria,2022,10,92500
9104,TUR,Turkey,2022,10,8285
9200,YEM,Yemen,2022,10,26370
9609,DZA,Algeria,2022,10,750
9845,EGY,Egypt,2022,10,470
10026,LBY,Libya,2022,10,545
10254,MAR,Morocco,2022,10,3320
10530,SDN,Sudan,2022,10,8700
10703,TUN,Tunisia,2022,10,1610
8265,BHR,Bahrain,2022,11,1120
8349,IRN,Iran,2022,11,11450
8433,IRQ,Iraq,2022,11,44720
8517,ISR,Israel,2022,11,1315
8600,JOR,Jordan,2022,11,465
8731,LBN,Lebanon,2022,11,2225
8754,OMN,Oman,2022,11,75
8838,PSE,Palestine,2022,11,15170
8857,QAT,Qatar,2022,11,60
9021,SYR,Syria,2022,11,97855
9105,TUR,Turkey,2022,11,7945
9201,YEM,Yemen,2022,11,26580
9610,DZA,Algeria,2022,11,285
9846,EGY,Egypt,2022,11,760
10027,LBY,Libya,2022,11,290
10255,MAR,Morocco,2022,11,3985
10531,SDN,Sudan,2022,11,6020
10704,TUN,Tunisia,2022,11,1595
8182,ARE,United Arab Emirates,2022,12,0
8266,BHR,Bahrain,2022,12,1255
8350,IRN,Iran,2022,12,8020
8434,IRQ,Iraq,2022,12,46095
8518,ISR,Israel,2022,12,1415
8601,JOR,Jordan,2022,12,1325
8648,KWT,Kuwait,2022,12,20
8732,LBN,Lebanon,2022,12,1585
8755,OMN,Oman,2022,12,0
8839,PSE,Palestine,2022,12,18380
8858,QAT,Qatar,2022,12,40
9022,SYR,Syria,2022,12,69475
9106,TUR,Turkey,2022,12,8350
9202,YEM,Yemen,2022,12,22240
9611,DZA,Algeria,2022,12,725
9847,EGY,Egypt,2022,12,720
10028,LBY,Libya,2022,12,375
10256,MAR,Morocco,2022,12,1940
10532,SDN,Sudan,2022,12,7285
10705,TUN,Tunisia,2022,12,1065
