,country_code,date,protest,revolution,riots,strike,unrest,violence
2833,SHN,2006-01-01,2.5833333333333335,8.333333333333334,0.0,1.3333333333333333,4.0,8.333333333333334
2834,SHN,2007-01-01,4.833333333333333,0.0,0.8333333333333334,1.6666666666666667,4.0,11.5
2835,SHN,2008-01-01,7.833333333333333,6.25,1.1666666666666667,1.5833333333333333,3.9166666666666665,5.833333333333333
2836,SHN,2009-01-01,2.0,13.25,3.5833333333333335,1.9166666666666667,0.75,4.0
2837,SHN,2010-01-01,1.1666666666666667,1.0,1.4166666666666667,0.25,1.4166666666666667,1.5833333333333333
2838,SHN,2011-01-01,2.0,7.083333333333333,5.75,0.25,0.4166666666666667,1.8333333333333333
2839,SHN,2012-01-01,0.5,0.0,2.8333333333333335,2.4166666666666665,2.1666666666666665,0.5
2840,SHN,2013-01-01,1.3333333333333333,4.75,1.5833333333333333,0.4166666666666667,1.1666666666666667,1.25
2841,SHN,2014-01-01,0.16666666666666666,4.583333333333333,0.9583333333333334,0.6666666666666666,1.375,1.4166666666666667
2842,SHN,2015-01-01,0.20833333333333334,0.5,0.08333333333333333,0.4583333333333333,0.125,0.25
2843,SHN,2016-01-01,0.2916666666666667,0.4166666666666667,0.125,0.4583333333333333,0.041666666666666664,0.375
2844,SHN,2017-01-01,0.25,0.5,0.16666666666666666,0.5,0.125,0.375
2845,SHN,2018-01-01,0.5,0.5,0.16666666666666666,0.5,0.041666666666666664,0.5
2846,SHN,2019-01-01,0.5,0.5,0.25,0.5,0.125,0.5
2847,SHN,2020-01-01,0.5,0.5,0.25,0.5,0.08333333333333333,0.5
2848,SJM,2005-01-01,,,,8.333333333333334,,
2849,SJM,2006-01-01,,,,0.0,,
2850,SJM,2007-01-01,,,,0.0,,
2851,SJM,2008-01-01,,,,0.0,,
2852,SJM,2009-01-01,,,,0.0,,
2853,SJM,2010-01-01,,,,0.0,,
2854,SJM,2011-01-01,,,,0.0,,
2855,SJM,2012-01-01,,,,0.0,,
2856,SJM,2013-01-01,,,,0.0,,
2857,SJM,2014-01-01,,,,0.3333333333333333,,
2858,SJM,2015-01-01,,,,0.3333333333333333,,
2859,SJM,2016-01-01,,,,0.16666666666666666,,
2860,SJM,2017-01-01,,,,0.16666666666666666,,
2861,SJM,2018-01-01,,,,0.16666666666666666,,
2862,SJM,2019-01-01,,,,0.08333333333333333,,
2863,SJM,2020-01-01,,,,0.08333333333333333,,
2864,SLB,2005-01-01,24.25,19.25,11.416666666666666,8.333333333333334,8.333333333333334,12.916666666666666
2865,SLB,2006-01-01,9.75,11.083333333333334,8.75,6.583333333333333,14.25,9.083333333333334
2866,SLB,2007-01-01,6.666666666666667,2.4166666666666665,3.1666666666666665,2.25,6.25,3.0833333333333335
2867,SLB,2008-01-01,0.9166666666666666,2.6666666666666665,2.0833333333333335,1.3333333333333333,1.9166666666666667,0.75
2868,SLB,2009-01-01,0.0,0.9166666666666666,3.1666666666666665,0.0,2.0,1.0833333333333333
2869,SLB,2010-01-01,1.1666666666666667,1.9166666666666667,0.4166666666666667,1.5833333333333333,1.1666666666666667,1.3333333333333333
2870,SLB,2011-01-01,0.0,0.6666666666666666,1.25,0.0,2.4166666666666665,0.25
2871,SLB,2012-01-01,0.5,0.16666666666666666,0.0,1.0833333333333333,1.75,0.5833333333333334
2872,SLB,2013-01-01,0.6666666666666666,0.16666666666666666,0.75,0.6666666666666666,0.0,0.9166666666666666
2873,SLB,2014-01-01,0.08333333333333333,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666
2874,SLB,2015-01-01,0.041666666666666664,0.20833333333333334,0.25,0.4166666666666667,0.4166666666666667,0.16666666666666666
2875,SLB,2016-01-01,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333
2876,SLB,2017-01-01,0.25,0.08333333333333333,0.08333333333333333,0.125,0.25,0.375
2877,SLB,2018-01-01,0.25,0.041666666666666664,0.0,0.125,0.25,0.4583333333333333
2878,SLB,2019-01-01,0.0,0.3333333333333333,0.16666666666666666,0.25,0.0,0.25
2879,SLB,2020-01-01,0.20833333333333334,0.3333333333333333,0.08333333333333333,0.25,0.6666666666666666,0.4583333333333333
2880,SLE,2005-01-01,20.416666666666668,3.6666666666666665,16.75,20.75,8.833333333333334,8.333333333333334
2881,SLE,2006-01-01,0.0,17.333333333333332,7.416666666666667,20.75,16.666666666666668,18.833333333333332
2882,SLE,2007-01-01,13.583333333333334,1.8333333333333333,4.583333333333333,5.166666666666667,8.0,19.416666666666668
2883,SLE,2008-01-01,1.3333333333333333,3.3333333333333335,0.5833333333333334,0.0,2.5833333333333335,3.6666666666666665
2884,SLE,2009-01-01,1.25,4.583333333333333,0.5,5.583333333333333,1.75,1.4166666666666667
2885,SLE,2010-01-01,0.6666666666666666,0.8333333333333334,2.1666666666666665,1.6666666666666667,1.3333333333333333,1.5833333333333333
2886,SLE,2011-01-01,2.0833333333333335,2.0833333333333335,0.0,5.5,1.1666666666666667,4.25
2887,SLE,2012-01-01,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0833333333333333,1.0833333333333333,0.6666666666666666
2888,SLE,2013-01-01,0.041666666666666664,0.25,0.08333333333333333,0.2916666666666667,0.08333333333333333,0.16666666666666666
2889,SLE,2014-01-01,0.08333333333333333,0.08333333333333333,0.125,0.16666666666666666,0.041666666666666664,0.08333333333333333
2890,SLE,2015-01-01,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.2916666666666667
2891,SLE,2016-01-01,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.125,0.125,0.3333333333333333
2892,SLE,2017-01-01,0.20833333333333334,0.2916666666666667,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.4166666666666667
2893,SLE,2018-01-01,0.08333333333333333,0.2916666666666667,0.0,0.375,0.0,0.4166666666666667
2894,SLE,2019-01-01,0.125,0.25,0.08333333333333333,0.20833333333333334,0.125,0.3333333333333333
2895,SLE,2020-01-01,0.08333333333333333,0.375,0.0,0.2916666666666667,0.125,0.5
2896,SLV,2005-01-01,14.333333333333334,17.0,22.833333333333332,16.25,11.583333333333334,15.083333333333334
2897,SLV,2006-01-01,5.583333333333333,17.916666666666668,1.8333333333333333,14.333333333333334,14.916666666666666,3.75
2898,SLV,2007-01-01,0.0,11.416666666666666,13.75,21.416666666666668,3.0,3.9166666666666665
2899,SLV,2008-01-01,3.0,7.666666666666667,9.916666666666666,18.583333333333332,0.0,5.0
2900,SLV,2009-01-01,1.8333333333333333,21.083333333333332,1.5833333333333333,17.916666666666668,3.25,1.3333333333333333
2901,SLV,2010-01-01,4.833333333333333,9.583333333333334,0.6666666666666666,19.666666666666668,1.9166666666666667,1.6666666666666667
2902,SLV,2011-01-01,1.3333333333333333,10.583333333333334,2.8333333333333335,11.916666666666666,2.0833333333333335,1.9166666666666667
2903,SLV,2012-01-01,0.3333333333333333,8.166666666666666,1.3333333333333333,13.166666666666666,0.9166666666666666,1.25
2904,SLV,2013-01-01,0.6666666666666666,11.25,0.3333333333333333,14.25,0.5833333333333334,0.9166666666666666
2905,SLV,2014-01-01,0.4166666666666667,11.25,0.5,19.25,0.75,0.9166666666666666
2906,SLV,2015-01-01,0.5833333333333334,10.166666666666666,0.6666666666666666,17.75,0.08333333333333333,1.0
2907,SLV,2016-01-01,0.16666666666666666,7.416666666666667,0.75,13.666666666666666,0.5833333333333334,1.8333333333333333
